Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,T:Microsoft.Extensions.DependencyInjection.GoogleExtensions,,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,"M:Microsoft.Extensions.DependencyInjection.GoogleExtensions.AddGoogle(Microsoft.AspNetCore.Authentication.AuthenticationBuilder,System.Action{Microsoft.AspNetCore.Authentication.Google.GoogleOptions})",,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,T:Microsoft.Extensions.DependencyInjection.FacebookAuthenticationOptionsExtensions,,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,"M:Microsoft.Extensions.DependencyInjection.FacebookAuthenticationOptionsExtensions.AddFacebook(Microsoft.AspNetCore.Authentication.AuthenticationBuilder,System.Action{Microsoft.AspNetCore.Authentication.Facebook.FacebookOptions})",,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,T:Microsoft.Extensions.DependencyInjection.OpenIdConnectExtensions,,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,361,8,"M:Microsoft.Extensions.DependencyInjection.OpenIdConnectExtensions.AddOpenIdConnect(Microsoft.AspNetCore.Authentication.AuthenticationBuilder,System.String,System.Action{Microsoft.AspNetCore.Authentication.OpenIdConnect.OpenIdConnectOptions})",,,,,"services.AddAuthentication( options =>          {              options.DefaultScheme = ""Cookies"";              options.DefaultChallengeScheme = ""oidc"";          } )          .AddJwtBearer( ""Bearer"", options =>          {              options.Authority = host;              options.Audience = IdentityServerConstants.LocalApi.ScopeName;                options.TokenValidationParameters = new TokenValidationParameters              {                  ValidateAudience = false              };          } )          //.AddIdentityServerAuthentication(options =>          //{          //    options.Authority = ""http://localhost:5000"";//IdentityServer URL          //    options.RequireHttpsMetadata = false;       //False for local addresses, true ofcourse for live scenarios          //    options.ApiName = ""ApiName"";          //    options.ApiSecret = ""secret_for_the_api"";          //    //options.EnableCaching;          //    //options.CacheDuration;          //} )          .AddGoogle( options =>          {              options.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;                IConfigurationSection googleAuthNSection =                  Configuration.GetSection( ""Authentication:Google"" );                options.ClientId = googleAuthNSection[ ""ClientId"" ];              options.ClientSecret = googleAuthNSection[ ""ClientSecret"" ];              options.Scope.Add( ""email"" );          } )          .AddFacebook( facebookOptions =>          {              facebookOptions.SignInScheme = IdentityServerConstants.ExternalCookieAuthenticationScheme;              facebookOptions.AppId = Configuration[ ""Authentication:Facebook:AppId"" ];              facebookOptions.AppSecret = Configuration[ ""Authentication:Facebook:AppSecret"" ];              //facebookOptions.AccessDeniedPath = ""/AccessDeniedPathInfo"";                //We recommend the AccessDeniedPath page contain the following information:                //Remote authentication was canceled.              //This app requires authentication.              //To try sign -in again, select the Login link.          } )          .AddOpenIdConnect( ""oidc"", options =>          {              options.Authority = host;                options.ClientId = ""warriorsGuildMVC"";              options.ClientSecret = Configuration[ ""Authentication:IdentityServer:SecretKey"" ];              options.GetClaimsFromUserInfoEndpoint = true;              options.ResponseType = ""code id_token"";              options.Scope.Add( ""profile"" );              options.Scope.Add( ""roles"" );              options.Scope.Add( ""offline_access"" );              //options.SignedOutCallbackPath = ""/"";              options.TokenValidationParameters = new TokenValidationParameters              {                  NameClaimType = ""name"",                  RoleClaimType = ""role""              };              options.ClaimActions.Add( new JsonKeyClaimAction( ""role"", null, ""role"" ) );              options.SaveTokens = true;              options.ClaimActions.MapJsonKey( ""role"", ""role"" );          } )          .AddCookie( ""Cookie"" );"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,359,8,T:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,359,8,F:System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.DefaultInboundClaimTypeMap,,,,,JwtSecurityTokenHandler.DefaultInboundClaimTypeMap.Clear();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,343,8,T:Microsoft.AspNetCore.Identity.IdentityBuilderUIExtensions,,,,,"services.AddIdentity<ApplicationUser, IdentityRole>( opt =>          {              opt.Password.RequiredLength = 6;              opt.Password.RequireNonAlphanumeric = true;              opt.Password.RequireDigit = true;              opt.Password.RequireLowercase = true;              opt.Password.RequireUppercase = true;              //opt.User.RequireUniqueEmail = true;              opt.SignIn.RequireConfirmedEmail = true;                opt.Tokens.EmailConfirmationTokenProvider = ""emailconfirmation"";          } )          .AddDefaultUI()          .AddEntityFrameworkStores<ApplicationDbContext>()          .AddDefaultTokenProviders()          .AddTokenProvider<EmailConfirmationTokenProvider<ApplicationUser>>( ""emailconfirmation"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,343,8,M:Microsoft.AspNetCore.Identity.IdentityBuilderUIExtensions.AddDefaultUI(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"services.AddIdentity<ApplicationUser, IdentityRole>( opt =>          {              opt.Password.RequiredLength = 6;              opt.Password.RequireNonAlphanumeric = true;              opt.Password.RequireDigit = true;              opt.Password.RequireLowercase = true;              opt.Password.RequireUppercase = true;              //opt.User.RequireUniqueEmail = true;              opt.SignIn.RequireConfirmedEmail = true;                opt.Tokens.EmailConfirmationTokenProvider = ""emailconfirmation"";          } )          .AddDefaultUI()          .AddEntityFrameworkStores<ApplicationDbContext>()          .AddDefaultTokenProviders()          .AddTokenProvider<EmailConfirmationTokenProvider<ApplicationUser>>( ""emailconfirmation"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,343,8,T:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions,,,,,"services.AddIdentity<ApplicationUser, IdentityRole>( opt =>          {              opt.Password.RequiredLength = 6;              opt.Password.RequireNonAlphanumeric = true;              opt.Password.RequireDigit = true;              opt.Password.RequireLowercase = true;              opt.Password.RequireUppercase = true;              //opt.User.RequireUniqueEmail = true;              opt.SignIn.RequireConfirmedEmail = true;                opt.Tokens.EmailConfirmationTokenProvider = ""emailconfirmation"";          } )          .AddDefaultUI()          .AddEntityFrameworkStores<ApplicationDbContext>()          .AddDefaultTokenProviders()          .AddTokenProvider<EmailConfirmationTokenProvider<ApplicationUser>>( ""emailconfirmation"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,343,8,M:Microsoft.Extensions.DependencyInjection.IdentityEntityFrameworkBuilderExtensions.AddEntityFrameworkStores``1(Microsoft.AspNetCore.Identity.IdentityBuilder),,,,,"services.AddIdentity<ApplicationUser, IdentityRole>( opt =>          {              opt.Password.RequiredLength = 6;              opt.Password.RequireNonAlphanumeric = true;              opt.Password.RequireDigit = true;              opt.Password.RequireLowercase = true;              opt.Password.RequireUppercase = true;              //opt.User.RequireUniqueEmail = true;              opt.SignIn.RequireConfirmedEmail = true;                opt.Tokens.EmailConfirmationTokenProvider = ""emailconfirmation"";          } )          .AddDefaultUI()          .AddEntityFrameworkStores<ApplicationDbContext>()          .AddDefaultTokenProviders()          .AddTokenProvider<EmailConfirmationTokenProvider<ApplicationUser>>( ""emailconfirmation"" );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,224,8,"M:Microsoft.AspNetCore.Builder.ExceptionHandlerExtensions.UseExceptionHandler(Microsoft.AspNetCore.Builder.IApplicationBuilder,System.String)",,,,,"app.UseExceptionHandler( ""/Home/Error"" );"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,165,4,M:Microsoft.Extensions.DependencyInjection.RazorRuntimeCompilationMvcBuilderExtensions.AddRazorRuntimeCompilation(Microsoft.Extensions.DependencyInjection.IMvcBuilder),,,,,services.AddControllersWithViews( options =>      {          options.Filters.Add<HttpResponseExceptionFilter>();          options.Filters.Add<AutoValidateAntiforgeryTokenAttribute>();      } )      .AddRazorRuntimeCompilation()      .AddMvcOptions( options =>      {          options.Filters.Add<SubscriptionFinderFilter>();          options.Filters.Add<WarriorsActionFilter>();          options.Filters.Add<HttpResponseExceptionFilter>();          options.Filters.Add( new AutoValidateAntiforgeryTokenAttribute() );          // options.EnableEndpointRouting = false;      } )      .AddNewtonsoftJson( options =>      {          options.SerializerSettings.ReferenceLoopHandling = Newtonsoft.Json.ReferenceLoopHandling.Ignore;          options.SerializerSettings.Converters.Add( new Newtonsoft.Json.Converters.StringEnumConverter() );      } )      .ConfigureApiBehaviorOptions( options =>      {          options.InvalidModelStateResponseFactory = context =>          {              var result = new BadRequestObjectResult( context.ModelState );                result.ContentTypes.Add( MediaTypeNames.Application.Json );              result.ContentTypes.Add( MediaTypeNames.Application.Xml );                return result;          };      } )      .AddJsonOptions( options =>      {          options.JsonSerializerOptions.DictionaryKeyPolicy = null;          options.JsonSerializerOptions.PropertyNamingPolicy = JsonNamingPolicy.CamelCase;          options.JsonSerializerOptions.Converters.Add( new System.Text.Json.Serialization.JsonStringEnumConverter() );      } );
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,104,8,M:System.TimeSpan.FromMinutes(System.Double),,,,,options.IdleTimeout = TimeSpan.FromMinutes( 1 );
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,93,4,M:System.TimeSpan.FromHours(System.Double),,,,,services.Configure<DataProtectionTokenProviderOptions>( opt => opt.TokenLifespan = TimeSpan.FromHours( 2 ) );
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,91,4,M:System.TimeSpan.FromDays(System.Double),,,,,services.Configure<EmailConfirmationTokenProviderOptions>( opt => opt.TokenLifespan = TimeSpan.FromDays( 3 ) );
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,86,4,M:Microsoft.Extensions.Configuration.ConfigurationBinder.Get``1(Microsoft.Extensions.Configuration.IConfiguration),,,,,"var emailConfig = builder.Configuration          .GetSection( ""EmailConfiguration"" )          .Get<EmailConfiguration>();"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,45,12,T:Microsoft.Extensions.Configuration.AzureKeyVaultConfigurationExtensions,,,,,"config.AddAzureKeyVault( secretClient, new KeyVaultSecretManager() );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,43,12,T:System.Uri,,,,,"var secretClient = new SecretClient( new Uri( $""https://{builtConfig[ ""KeyVaultName"" ]}.vault.azure.net/"" ),                                                          new DefaultAzureCredential() );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\Program.cs,43,12,M:System.Uri.#ctor(System.String),,,,,"var secretClient = new SecretClient( new Uri( $""https://{builtConfig[ ""KeyVaultName"" ]}.vault.azure.net/"" ),                                                          new DefaultAzureCredential() );"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\AzureClientFactoryBuilderExtensions.cs,21,8,T:System.Uri,,,,,"if (preferMsi && Uri.TryCreate(serviceUriOrConnectionString, UriKind.Absolute, out Uri? serviceUri))          {              return builder.AddQueueServiceClient(serviceUri);          }          else          {              return builder.AddQueueServiceClient(serviceUriOrConnectionString);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\AzureClientFactoryBuilderExtensions.cs,21,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (preferMsi && Uri.TryCreate(serviceUriOrConnectionString, UriKind.Absolute, out Uri? serviceUri))          {              return builder.AddQueueServiceClient(serviceUri);          }          else          {              return builder.AddQueueServiceClient(serviceUriOrConnectionString);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\AzureClientFactoryBuilderExtensions.cs,9,8,T:System.Uri,,,,,"if (preferMsi && Uri.TryCreate(serviceUriOrConnectionString, UriKind.Absolute, out Uri? serviceUri))          {              return builder.AddBlobServiceClient(serviceUri);          }          else          {              return builder.AddBlobServiceClient(serviceUriOrConnectionString);          }"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,WarriorsGuild\WarriorsGuild.csproj,File,WarriorsGuild\AzureClientFactoryBuilderExtensions.cs,9,8,"M:System.Uri.TryCreate(System.String,System.UriKind,System.Uri@)",,,,,"if (preferMsi && Uri.TryCreate(serviceUriOrConnectionString, UriKind.Absolute, out Uri? serviceUri))          {              return builder.AddBlobServiceClient(serviceUri);          }          else          {              return builder.AddBlobServiceClient(serviceUriOrConnectionString);          }"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.Data\WarriorsGuild.Data.csproj,File,WarriorsGuild.Data\WarriorsGuild.Data.csproj,,,Microsoft.AspNetCore.DataProtection.EntityFrameworkCore 3.1.32,,,,,"Microsoft.AspNetCore.DataProtection.EntityFrameworkCore, 3.1.32  Recommendation:  Remove Microsoft.AspNetCore.DataProtection.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.DataProtection.EntityFrameworkCore 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.Data\WarriorsGuild.Data.csproj,File,WarriorsGuild.Data\WarriorsGuild.Data.csproj,,,Microsoft.AspNetCore.Identity.EntityFrameworkCore 3.1.32,,,,,"Microsoft.AspNetCore.Identity.EntityFrameworkCore, 3.1.32  Recommendation:  Remove Microsoft.AspNetCore.Identity.EntityFrameworkCore, and replace with new package Microsoft.AspNetCore.Identity.EntityFrameworkCore 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.Data\WarriorsGuild.Data.csproj,File,WarriorsGuild.Data\WarriorsGuild.Data.csproj,,,Microsoft.EntityFrameworkCore.Design 3.1.32,,,,,"Microsoft.EntityFrameworkCore.Design, 3.1.32  Recommendation:  Remove Microsoft.EntityFrameworkCore.Design, and replace with new package Microsoft.EntityFrameworkCore.Design 10.0.2"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,WarriorsGuild.Data\WarriorsGuild.Data.csproj,File,WarriorsGuild.Data\WarriorsGuild.Data.csproj,,,Microsoft.EntityFrameworkCore.SqlServer 3.1.32,,,,,"Microsoft.EntityFrameworkCore.SqlServer, 3.1.32  Recommendation:  Remove Microsoft.EntityFrameworkCore.SqlServer, and replace with new package Microsoft.EntityFrameworkCore.SqlServer 10.0.2"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Data\WarriorsGuild.Data.csproj,File,WarriorsGuild.Data\WarriorsGuild.Data.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,WarriorsGuild.Email\WarriorsGuild.Email.csproj,File,WarriorsGuild.Email\WarriorsGuild.Email.csproj,,,,,,,,Current target framework: net6.0 Recommended target framework: net10.0
